歌手,歌名,来源,置信度
孔令奇,雨魅娘,github_extended,0.7
孔令奇,雨魅娘,github_v2,0.75
孔令奇,音乐让我说话,github_dataset,0.8
孔令奇,音乐让我说话,github_extended,0.7
孔令奇,音乐让我说话,github_v2,0.75
孔令奇,饥饿游戏,github_dataset,0.8
孔令奇,饥饿游戏,github_extended,0.7
孔令奇,饥饿游戏,github_v2,0.75
孔令奇,饥饿游戏 ,github_dataset,0.8
孔令奇,饥饿游戏 ,github_extended,0.7
孔令奇,饥饿游戏 ,github_v2,0.75
孙八一,《PING PING PING》-手机金立M7宣传歌,github_dataset,0.8
孙八一,《PING PING PING》-手机金立M7宣传歌,github_extended,0.7
孙八一,《PING PING PING》-手机金立M7宣传歌,github_v2,0.75
孙八一,《以不凡 敬平凡》-五粮液尖庄酒,github_dataset,0.8
孙八一,《以不凡 敬平凡》-五粮液尖庄酒,github_extended,0.7
孙八一,《以不凡 敬平凡》-五粮液尖庄酒,github_v2,0.75
孙八一,《你，注定不凡》,github_dataset,0.8
孙八一,《你，注定不凡》,github_extended,0.7
孙八一,《你，注定不凡》,github_v2,0.75
孙八一,《你，注定不凡》-五粮液尖庄酒,github_dataset,0.8
孙八一,《你，注定不凡》-五粮液尖庄酒,github_extended,0.7
孙八一,《你，注定不凡》-五粮液尖庄酒,github_v2,0.75
孙八一,《开学歌》-京东3C开学季,github_dataset,0.8
孙八一,《开学歌》-京东3C开学季,github_extended,0.7
孙八一,《开学歌》-京东3C开学季,github_v2,0.75
孙八一,《我的球场》-FIFA online3主题曲,github_dataset,0.8
孙八一,《我的球场》-FIFA online3主题曲,github_extended,0.7
孙八一,《我的球场》-FIFA online3主题曲,github_v2,0.75
孙八一,《球球有嘻哈》-球球大作战手游,github_dataset,0.8
孙八一,《球球有嘻哈》-球球大作战手游,github_extended,0.7
孙八一,《球球有嘻哈》-球球大作战手游,github_v2,0.75
孙八一,《站在风口上》-网络影片同名曲,github_dataset,0.8
孙八一,《站在风口上》-网络影片同名曲,github_extended,0.7
孙八一,《站在风口上》-网络影片同名曲,github_v2,0.75
孙八一,《聚划算-超级闪购日》-聚划算超级闪购日推广曲,github_dataset,0.8
孙八一,《聚划算-超级闪购日》-聚划算超级闪购日推广曲,github_extended,0.7
孙八一,《聚划算-超级闪购日》-聚划算超级闪购日推广曲,github_v2,0.75
孙八一,《记录》--快手APP,github_dataset,0.8
孙八一,《记录》--快手APP,github_extended,0.7
孙八一,《记录》--快手APP,github_v2,0.75
孙八一,《辉煌中国》,github_dataset,0.8
孙八一,《辉煌中国》,github_extended,0.7
孙八一,《辉煌中国》,github_v2,0.75
孙八一,《韧性迈步》-吉列剃须刀,github_dataset,0.8
孙八一,《韧性迈步》-吉列剃须刀,github_extended,0.7
孙八一,《韧性迈步》-吉列剃须刀,github_v2,0.75
孙八一,不归路,github_dataset,0.8
孙八一,不归路,github_extended,0.7
孙八一,不归路,github_v2,0.75
孙八一,不能忘记说唱,github_dataset,0.8
孙八一,不能忘记说唱,github_extended,0.7
孙八一,不能忘记说唱,github_v2,0.75
孙八一,他们,github_dataset,0.8
孙八一,他们,github_extended,0.7
孙八一,他们,github_v2,0.75
孙八一,催哪样嘛,github_dataset,0.8
孙八一,催哪样嘛,github_extended,0.7
孙八一,催哪样嘛,github_v2,0.75
孙八一,到哪点都闯到你,github_dataset,0.8
孙八一,到哪点都闯到你,github_extended,0.7
孙八一,到哪点都闯到你,github_v2,0.75
孙八一,又醉了,github_dataset,0.8
孙八一,又醉了,github_extended,0.7
孙八一,又醉了,github_v2,0.75
孙八一,各位老板好，我叫孙八一,github_dataset,0.8
孙八一,各位老板好，我叫孙八一,github_extended,0.7
孙八一,各位老板好，我叫孙八一,github_v2,0.75
孙八一,唱三国,github_dataset,0.8
孙八一,唱三国,github_extended,0.7
孙八一,唱三国,github_v2,0.75
孙八一,嘿!同学,github_dataset,0.8
孙八一,嘿!同学,github_extended,0.7
孙八一,嘿!同学,github_v2,0.75
孙八一,回家,github_dataset,0.8
孙八一,回家,github_extended,0.7
孙八一,回家,github_v2,0.75
孙八一,城市因为你,github_dataset,0.8
孙八一,城市因为你,github_extended,0.7
孙八一,城市因为你,github_v2,0.75
孙八一,开学歌,github_dataset,0.8
孙八一,开学歌,github_extended,0.7
孙八一,开学歌,github_v2,0.75
孙八一,心急吃不了热豆腐,github_dataset,0.8
孙八一,心急吃不了热豆腐,github_extended,0.7
孙八一,心急吃不了热豆腐,github_v2,0.75
孙八一,快乐的生活就是万家乐,github_dataset,0.8
孙八一,快乐的生活就是万家乐,github_extended,0.7
孙八一,快乐的生活就是万家乐,github_v2,0.75
孙八一,我就是长得丑,github_dataset,0.8
孙八一,我就是长得丑,github_extended,0.7
孙八一,我就是长得丑,github_v2,0.75
孙八一,我没想减肥,github_dataset,0.8
孙八一,我没想减肥,github_extended,0.7
孙八一,我没想减肥,github_v2,0.75
孙八一,我的球场,github_dataset,0.8
孙八一,我的球场,github_extended,0.7
孙八一,我的球场,github_v2,0.75
孙八一,放假,github_dataset,0.8
孙八一,放假,github_extended,0.7
孙八一,放假,github_v2,0.75
孙八一,新年好~财神到,github_dataset,0.8
孙八一,新年好~财神到,github_extended,0.7
孙八一,新年好~财神到,github_v2,0.75
孙八一,爱就别走,github_dataset,0.8
孙八一,爱就别走,github_extended,0.7
孙八一,爱就别走,github_v2,0.75
孙八一,球球有嘻哈,github_dataset,0.8
孙八一,球球有嘻哈,github_extended,0.7
孙八一,球球有嘻哈,github_v2,0.75
孙八一,生命只有一次,github_dataset,0.8
孙八一,生命只有一次,github_extended,0.7
孙八一,生命只有一次,github_v2,0.75
孙八一,生日快乐,github_dataset,0.8
孙八一,生日快乐,github_extended,0.7
孙八一,生日快乐,github_v2,0.75
孙八一,站在风口上,github_dataset,0.8
孙八一,站在风口上,github_extended,0.7
孙八一,站在风口上,github_v2,0.75
孙八一,要来凯里,github_dataset,0.8
孙八一,要来凯里,github_extended,0.7
孙八一,要来凯里,github_v2,0.75
孙八一,要来凯里下,github_dataset,0.8
孙八一,要来凯里下,github_extended,0.7
孙八一,要来凯里下,github_v2,0.75
孙八一,要讲凯里话,github_dataset,0.8
孙八一,要讲凯里话,github_extended,0.7
孙八一,要讲凯里话,github_v2,0.75
孙八一,记录,github_dataset,0.8
孙八一,记录,github_extended,0.7
孙八一,记录,github_v2,0.75
孙八一,请别伤害它,github_dataset,0.8
孙八一,请别伤害它,github_extended,0.7
孙八一,请别伤害它,github_v2,0.75
孙八一,还钱,github_dataset,0.8
孙八一,还钱,github_extended,0.7
孙八一,还钱,github_v2,0.75
孙八一,遗失的朋友,github_dataset,0.8
孙八一,遗失的朋友,github_extended,0.7
孙八一,遗失的朋友,github_v2,0.75
孙八一,那个年代,github_dataset,0.8
孙八一,那个年代,github_extended,0.7
孙八一,那个年代,github_v2,0.75
孙八一,酒醒之前,github_dataset,0.8
孙八一,酒醒之前,github_extended,0.7
孙八一,酒醒之前,github_v2,0.75
孙八一,酒醒之后,github_dataset,0.8
孙八一,酒醒之后,github_extended,0.7
孙八一,酒醒之后,github_v2,0.75
孙八一,阿里巴巴,github_dataset,0.8
孙八一,阿里巴巴,github_extended,0.7
孙八一,阿里巴巴,github_v2,0.75
孙旸,中国有说唱,lrc_cx_build,0.88
孙旸,亚洲新声,lrc_cx_build,0.88
孙旸,光,lrc_cx_build,0.88
孙旸,夜,lrc_cx_build,0.88
孙旸,大娱乐家,lrc_cx_ext,0.85
孙旸,大娱乐家 (Remix),lrc_cx_ext,0.85
孙旸,天,lrc_cx_build,0.88
孙旸,孙旸,lrc_cx_ext,0.85
孙旸,孙旸,netease_top,0.85
孙旸,孙旸 (Remix),lrc_cx_ext,0.85
孙旸,心,lrc_cx_build,0.88
孙旸,我们,lrc_cx_build,0.88
孙旸,新说唱,lrc_cx_build,0.88
孙旸,月,lrc_cx_build,0.88
孙旸,梦,lrc_cx_build,0.88
孙旸,爱,lrc_cx_build,0.88
孙旸,花,lrc_cx_build,0.88
孙旸,要 bigger,lrc_cx_ext,0.85
孙旸,要 bigger (Remix),lrc_cx_ext,0.85
孙旸,说唱听我的,lrc_cx_build,0.88
孙旸,说唱听我的 第二季,lrc_cx_build,0.88
孙旸,说唱新世代,lrc_cx_build,0.88
孙旸,说唱新世代 第二季,lrc_cx_build,0.88
孙旸,说唱新世代 第四季,lrc_cx_build,0.88
孙旸,说唱梦工厂,lrc_cx_build,0.88
孙旸,雨,lrc_cx_build,0.88
孙旸,风,lrc_cx_build,0.88
安全着陆,FreeNight Freestyle (Bonus Track),github_dataset,0.8
安全着陆,FreeNight Freestyle (Bonus Track),github_extended,0.7
安全着陆,FreeNight Freestyle (Bonus Track),github_v2,0.75
安全着陆,Gucci Girl,github_dataset,0.8
安全着陆,Gucci Girl,github_extended,0.7
安全着陆,Gucci Girl,github_v2,0.75
安全着陆,No Doubt,github_dataset,0.8
安全着陆,No Doubt,github_extended,0.7
安全着陆,No Doubt,github_v2,0.75
安全着陆,RE Activated,github_dataset,0.8
安全着陆,RE Activated,github_extended,0.7
安全着陆,RE Activated,github_v2,0.75
安全着陆,Robaholic在西港 (Outro),github_dataset,0.8
安全着陆,Robaholic在西港 (Outro),github_extended,0.7
安全着陆,Robaholic在西港 (Outro),github_v2,0.75
安全着陆,S.A.F.E. (Safe House),github_dataset,0.8
安全着陆,S.A.F.E. (Safe House),github_extended,0.7
安全着陆,S.A.F.E. (Safe House),github_v2,0.75
安全着陆,WOW,github_dataset,0.8
安全着陆,WOW,github_extended,0.7
安全着陆,WOW,github_v2,0.75
安全着陆,三分钟独步武林,github_dataset,0.8
安全着陆,三分钟独步武林,github_extended,0.7
安全着陆,三分钟独步武林,github_v2,0.75
安全着陆,不醒,github_dataset,0.8
安全着陆,不醒,github_extended,0.7
安全着陆,不醒,github_v2,0.75
安全着陆,个人简介,github_dataset,0.8
安全着陆,个人简介,github_extended,0.7
安全着陆,个人简介,github_v2,0.75
安全着陆,个人简介 Pt.2,github_dataset,0.8
安全着陆,个人简介 Pt.2,github_extended,0.7
安全着陆,个人简介 Pt.2,github_v2,0.75
安全着陆,乘客须知,github_dataset,0.8
安全着陆,乘客须知,github_extended,0.7
安全着陆,乘客须知,github_v2,0.75
安全着陆,二人赚,github_dataset,0.8
安全着陆,二人赚,github_extended,0.7
安全着陆,二人赚,github_v2,0.75
安全着陆,你混得怎么样 (The Ghetto Anthem),github_dataset,0.8
安全着陆,你混得怎么样 (The Ghetto Anthem),github_extended,0.7
安全着陆,你混得怎么样 (The Ghetto Anthem),github_v2,0.75
安全着陆,假如子弹换成糖果,github_dataset,0.8
安全着陆,假如子弹换成糖果,github_extended,0.7
安全着陆,假如子弹换成糖果,github_v2,0.75
安全着陆,再见 牛仔,github_dataset,0.8
安全着陆,再见 牛仔,github_extended,0.7
安全着陆,再见 牛仔,github_v2,0.75
安全着陆,冬日战士,github_dataset,0.8
安全着陆,冬日战士,github_extended,0.7
安全着陆,冬日战士,github_v2,0.75
安全着陆,别动我的G-Shock,github_dataset,0.8
安全着陆,别动我的G-Shock,github_extended,0.7
安全着陆,别动我的G-Shock,github_v2,0.75
安全着陆,即将在夜幕下对你诉说,github_dataset,0.8
安全着陆,即将在夜幕下对你诉说,github_extended,0.7
安全着陆,即将在夜幕下对你诉说,github_v2,0.75
安全着陆,卸妆后的夜晚,github_dataset,0.8
安全着陆,卸妆后的夜晚,github_extended,0.7
安全着陆,卸妆后的夜晚,github_v2,0.75
安全着陆,听得见,github_dataset,0.8
安全着陆,听得见,github_extended,0.7
安全着陆,听得见,github_v2,0.75
安全着陆,四重奏,github_dataset,0.8
安全着陆,四重奏,github_extended,0.7
安全着陆,四重奏,github_v2,0.75
安全着陆,声声慢,github_dataset,0.8
安全着陆,声声慢,github_extended,0.7
安全着陆,声声慢,github_v2,0.75
安全着陆,夜游症,github_dataset,0.8
安全着陆,夜游症,github_extended,0.7
安全着陆,夜游症,github_v2,0.75
安全着陆,失夜1999,github_dataset,0.8
安全着陆,失夜1999,github_extended,0.7
安全着陆,失夜1999,github_v2,0.75
安全着陆,安全着陆,github_dataset,0.8
安全着陆,安全着陆,github_extended,0.7
安全着陆,安全着陆,github_v2,0.75
安全着陆,宫城良田,github_dataset,0.8
安全着陆,宫城良田,github_extended,0.7
安全着陆,宫城良田,github_v2,0.75
安全着陆,我欲乘风,github_dataset,0.8
安全着陆,我欲乘风,github_extended,0.7
安全着陆,我欲乘风,github_v2,0.75
安全着陆,我欲乘风 (Remix),github_dataset,0.8
安全着陆,我欲乘风 (Remix),github_extended,0.7
安全着陆,我欲乘风 (Remix),github_v2,0.75
安全着陆,日常修仙,github_dataset,0.8
安全着陆,日常修仙,github_extended,0.7
安全着陆,日常修仙,github_v2,0.75
安全着陆,时间杀人事件,github_dataset,0.8
安全着陆,时间杀人事件,github_extended,0.7
安全着陆,时间杀人事件,github_v2,0.75
安全着陆,模特儿,github_dataset,0.8
安全着陆,模特儿,github_extended,0.7
安全着陆,模特儿,github_v2,0.75
安全着陆,气流,github_dataset,0.8
安全着陆,气流,github_extended,0.7
安全着陆,气流,github_v2,0.75
安全着陆,海鸥食堂,github_dataset,0.8
安全着陆,海鸥食堂,github_extended,0.7
安全着陆,海鸥食堂,github_v2,0.75
安全着陆,痞子诗,github_dataset,0.8
安全着陆,痞子诗,github_extended,0.7
安全着陆,痞子诗,github_v2,0.75
安全着陆,登机口,github_dataset,0.8
安全着陆,登机口,github_extended,0.7
安全着陆,登机口,github_v2,0.75
安全着陆,社交黑名单申请书,github_dataset,0.8
安全着陆,社交黑名单申请书,github_extended,0.7
安全着陆,社交黑名单申请书,github_v2,0.75
安全着陆,祝您用餐愉快,github_dataset,0.8
安全着陆,祝您用餐愉快,github_extended,0.7
安全着陆,祝您用餐愉快,github_v2,0.75
安全着陆,粉色苏打,github_dataset,0.8
安全着陆,粉色苏打,github_extended,0.7
安全着陆,粉色苏打,github_v2,0.75
安全着陆,老弟和你,github_dataset,0.8
安全着陆,老弟和你,github_extended,0.7
安全着陆,老弟和你,github_v2,0.75
安全着陆,脱口秀,github_dataset,0.8
安全着陆,脱口秀,github_extended,0.7
安全着陆,脱口秀,github_v2,0.75
安全着陆,自救手册,github_dataset,0.8
安全着陆,自救手册,github_extended,0.7
安全着陆,自救手册,github_v2,0.75
安全着陆,航班取消出口,github_dataset,0.8
安全着陆,航班取消出口,github_extended,0.7
安全着陆,航班取消出口,github_v2,0.75
安全着陆,行路难,github_dataset,0.8
安全着陆,行路难,github_extended,0.7
安全着陆,行路难,github_v2,0.75
安全着陆,西港小夜曲,github_dataset,0.8
安全着陆,西港小夜曲,github_extended,0.7
安全着陆,西港小夜曲,github_v2,0.75
安全着陆,赶路,github_dataset,0.8
安全着陆,赶路,github_extended,0.7
安全着陆,赶路,github_v2,0.75
安全着陆,转机吸烟室内,github_dataset,0.8
安全着陆,转机吸烟室内,github_extended,0.7
安全着陆,转机吸烟室内,github_v2,0.75
安全着陆,需要保密的情话,github_dataset,0.8
安全着陆,需要保密的情话,github_extended,0.7
安全着陆,需要保密的情话,github_v2,0.75
宋岳庭,Daydream,github_dataset,0.8
宋岳庭,Daydream,github_extended,0.7
宋岳庭,Daydream,github_v2,0.75
宋岳庭,I Can't Sleep To Night,github_dataset,0.8
宋岳庭,I Can't Sleep To Night,github_extended,0.7
宋岳庭,I Can't Sleep To Night,github_v2,0.75
宋岳庭,I Love Hiphop,github_dataset,0.8
宋岳庭,I Love Hiphop,github_extended,0.7
宋岳庭,I Love Hiphop,github_v2,0.75
宋岳庭,Intro,github_dataset,0.8
宋岳庭,Intro,github_extended,0.7
宋岳庭,Intro,github_v2,0.75
宋岳庭,Lately,github_dataset,0.8
宋岳庭,Lately,github_extended,0.7
宋岳庭,Lately,github_v2,0.75
宋岳庭,Life's A Struggle,github_dataset,0.8
宋岳庭,Life's A Struggle,github_extended,0.7
宋岳庭,Life's A Struggle,github_v2,0.75
宋岳庭,Live From L.A,github_dataset,0.8
宋岳庭,Live From L.A,github_extended,0.7
宋岳庭,Live From L.A,github_v2,0.75
宋岳庭,Love Song,github_dataset,0.8
宋岳庭,Love Song,github_extended,0.7
宋岳庭,Love Song,github_v2,0.75
宋岳庭,"Taiwan Pop Sucks,2000",github_dataset,0.8
宋岳庭,"Taiwan Pop Sucks,2000",github_extended,0.7
宋岳庭,"Taiwan Pop Sucks,2000",github_v2,0.75
宋岳庭,Trigger Effect,github_dataset,0.8
宋岳庭,Trigger Effect,github_extended,0.7
宋岳庭,Trigger Effect,github_v2,0.75
宋岳庭,上帝为何要这样,github_dataset,0.8
宋岳庭,上帝为何要这样,github_extended,0.7
宋岳庭,上帝为何要这样,github_v2,0.75
宋岳庭,为什么，My Love,github_dataset,0.8
宋岳庭,为什么，My Love,github_extended,0.7
宋岳庭,为什么，My Love,github_v2,0.75
宋岳庭,为何我,github_dataset,0.8
宋岳庭,为何我,github_extended,0.7
宋岳庭,为何我,github_v2,0.75
宋岳庭,太阳照在你脸上,github_dataset,0.8
宋岳庭,太阳照在你脸上,github_extended,0.7
宋岳庭,太阳照在你脸上,github_v2,0.75
宋岳庭,好无聊,github_dataset,0.8
宋岳庭,好无聊,github_extended,0.7
宋岳庭,好无聊,github_v2,0.75
宋岳庭,怎么办,github_dataset,0.8
宋岳庭,怎么办,github_extended,0.7
宋岳庭,怎么办,github_v2,0.75
宋岳庭,放弃他吧,github_dataset,0.8
宋岳庭,放弃他吧,github_extended,0.7
宋岳庭,放弃他吧,github_v2,0.75
宋岳庭,让我自己飞,github_dataset,0.8
宋岳庭,让我自己飞,github_extended,0.7
宋岳庭,让我自己飞,github_v2,0.75
寿君超Keyso,80后(2010版重制),github_dataset,0.8
寿君超Keyso,80后(2010版重制),github_extended,0.7
寿君超Keyso,80后(2010版重制),github_v2,0.75
寿君超Keyso,Don't be scared,github_dataset,0.8
寿君超Keyso,Don't be scared,github_extended,0.7
寿君超Keyso,Don't be scared,github_v2,0.75
寿君超Keyso,Eminem-lucky you（法老 Remix）,github_dataset,0.8
寿君超Keyso,Eminem-lucky you（法老 Remix）,github_extended,0.7
寿君超Keyso,Eminem-lucky you（法老 Remix）,github_v2,0.75
寿君超Keyso,Get in the game,github_dataset,0.8
寿君超Keyso,Get in the game,github_extended,0.7
寿君超Keyso,Get in the game,github_v2,0.75
寿君超Keyso,I'm back,github_dataset,0.8
寿君超Keyso,I'm back,github_extended,0.7
寿君超Keyso,I'm back,github_v2,0.75
寿君超Keyso,I'm Back,github_dataset,0.8
寿君超Keyso,I'm Back,github_extended,0.7
寿君超Keyso,I'm Back,github_v2,0.75
寿君超Keyso,I’m Back (Live),github_dataset,0.8
寿君超Keyso,I’m Back (Live),github_extended,0.7
寿君超Keyso,I’m Back (Live),github_v2,0.75
寿君超Keyso,We love money,github_dataset,0.8
寿君超Keyso,We love money,github_extended,0.7
寿君超Keyso,We love money,github_v2,0.75
寿君超Keyso,《藥》,github_dataset,0.8
寿君超Keyso,《藥》,github_extended,0.7
寿君超Keyso,《藥》,github_v2,0.75
寿君超Keyso,一人饮酒醉NEVER,github_dataset,0.8
寿君超Keyso,一人饮酒醉NEVER,github_extended,0.7
寿君超Keyso,一人饮酒醉NEVER,github_v2,0.75
寿君超Keyso,上(SHANG)2019,github_dataset,0.8
寿君超Keyso,上(SHANG)2019,github_extended,0.7
